first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,fga,fta,three_pct,three_attempt_rate,points_per_36,minutes_per_game,blocks,steals_per_36,blocks_per_36,deflections_per_36,points_per_100pos,age
rebic,gillespie,1989-07-07,883588,2019,Full Season,EuroLeague,Pilots,32,11,813.83,476,NA,105,213,51,104,113,126,14,18,52,58,0,43,13,0,0,8,80,147,0,0,0,0,0,0,0,0,0,392.4,1434.3391,NA,NA,2546.7728,24.7555,0.639,0.3281,0.39747634069400634,4.5622,9.4388,4.7179,12.6441,1.281,1.0296,10.3505,1.6587,317,126,0.49038461538461536,0.3280757097791798,21.055994495164835,25.4321875,8,0.5750586731872749,0.35388226042293847,0,121.30479102956168,30
rebic,gillespie,1989-07-07,883588,2020,Full Season,EuroLeague,Lions,23,20,611.64,286,NA,69,143,30,75,58,71,16,11,37,63,0,42,15,0,0,3,46,90,0,0,0,0,0,0,0,0,0,277.4,1109.9429,NA,NA,2105.0916,22.8807,0.5737,0.344,0.3256880733944954,2.0797,7.9265,4.0645,18.5345,1.2622,0.7801,14.4211,-0.7458,218,71,0.4,0.3440366972477064,16.833431430253093,26.59304347826087,3,0.8828722778104767,0.17657445556209536,0,103.10021629416006,31
rebic,gillespie,1989-07-07,883588,2020,Full Season,Spain - ACB,Lions,22,18,550.2,242,NA,63,132,20,63,56,70,14,10,30,43,0,29,27,0,0,0,46,76,0,0,0,0,0,0,0,0,0,242,1017.0842,NA,NA,2384.6576,21.7475,0.5359,0.3231,0.358974358974359,2.7138,6.7099,6.0704,13.9536,2.9677,0,11.3815,-0.7496,195,70,0.31746031746031744,0.3230769230769231,15.834242093784075,25.00909090909091,0,1.7666303162486363,0,0,100,31
rebic,gillespie,1989-07-07,883588,2021,Full Season,EuroLeague,Lions,25,25,650.61,323,NA,92,169,23,62,70,73,10,9,53,60,0,41,27,0,0,4,41,97,0,0,0,0,0,0,0,0,0,292.2,1126.4406,NA,NA,1740.0036,23.4006,0.6138,0.2684,0.31601731601731603,1.3095,11.3876,7.0473,19.5476,2.8976,0.2984,13.4815,3.0733,231,73,0.3709677419354839,0.2683982683982684,17.87245815465486,26.0244,4,1.4939825702033476,0.22133075114123668,0,110.5407255304586,32
blue,richmond,1993-06-02,901031,2019,Full Season,EuroLeague,Gators,33,11,684.91,317,NA,67,134,38,118,69,89,12,9,85,36,0,41,23,0,0,2,89,71,0,0,0,0,0,0,0,0,0,319.6,1210.2241,NA,NA,2341.2556,23.561,0.5444,0.4683,0.3531746031746032,2.8035,16.5421,10.5866,11.4848,2.1849,0.1767,12.3434,-2.4406,252,89,0.3220338983050847,0.46825396825396826,16.662043188156108,20.754848484848484,2,1.2089179600239448,0.10512330087164735,0,99.18648310387984,26
blue,richmond,1993-06-02,901031,2019,Full Season,Spain - ACB,Gators,35,9,704.19,379,NA,66,137,62,146,61,80,9,18,64,50,0,38,34,0,0,4,71,66,0,0,0,0,0,0,0,0,0,335,1291.4526,NA,NA,2640.9683,24.284,0.5955,0.5159,0.2826855123674912,2.7772,10.9123,6.2397,9.8275,3.0508,0.4292,10.6682,2.9257,283,80,0.4246575342465753,0.5159010600706714,19.375452647722916,20.119714285714288,4,1.738167255996251,0.20449026541132365,0,113.13432835820896,26
blue,richmond,1993-06-02,901031,2020,Full Season,EuroLeague,Pilots,27,12,547.58,287,NA,38,94,56,136,43,54,12,8,58,33,0,45,15,0,0,3,51,43,0,0,0,0,0,0,0,0,0,288.6,975.8427,NA,NA,2085.0472,26.1148,0.5655,0.5913,0.23478260869565215,2.6805,12.3694,7.1664,10.8254,1.4388,0.7343,15.0623,-1.4218,230,54,0.4117647058823529,0.591304347826087,18.86847583914679,20.280740740740743,3,0.9861572738230028,0.1972314547646006,0,99.44559944559944,27
blue,richmond,1993-06-02,901031,2021,Full Season,EuroLeague,Pilots,25,23,536.84,253,NA,53,119,38,109,33,38,13,9,49,27,0,27,17,0,0,5,53,43,0,0,0,0,0,0,0,0,0,261.2,929.11,NA,NA,1773.9798,24.5121,0.5169,0.4781,0.16666666666666666,3.0018,11.8002,8.1971,7.8432,1.791,1.392,9.9367,-0.2889,228,38,0.3486238532110092,0.4780701754385965,16.965948886074063,21.4736,5,1.140004470605767,0.33529543253110794,0,96.86064318529864,28
saben,lewis,1986-10-14,127524,2021,Full Season,EuroLeague,Black Bears,25,7,598.1,218,NA,90,163,0,1,38,52,18,44,66,45,0,28,20,0,0,15,65,58,0,0,0,0,0,0,0,0,0,168.8,1039.9889,NA,NA,1757.3534,18.4502,0.5833,0.0061,0.3170731707317073,9.1018,16.2068,13.8595,12.5193,2.2638,2.4316,13.0305,2.9638,164,52,0,0.00609756097560975,13.121551580003343,23.924,15,1.20381207155994,0.9028590536699548,0,129.1469194312796,35
dyson,rogiers,1993-06-16,256005,2021,Full Season,Spain - ACB,Blue Devils,21,13,497.34,155,NA,53,89,9,31,22,33,10,34,67,30,0,33,20,0,0,3,50,32,0,0,0,0,0,0,0,0,0,132.2,949.457,NA,NA,1603.6229,15.134,0.5761,0.2583,0.275,8.299,20.7194,13.4255,10.1194,2.2503,0.7028,19.6991,0.7163,120,33,0.2903225806451613,0.25833333333333336,11.219688744118711,23.68285714285714,3,1.4477017734346729,0.21715526601520088,0,117.24659606656584,28
ivica,lydon,1997-10-24,128359,2021,Full Season,Spain - ACB,Golden Eagles,22,9,451.51,204,NA,86,112,0,0,32,53,1,41,85,20,0,28,11,0,0,29,53,55,0,0,0,0,0,0,0,0,0,120.2,873.9024,NA,NA,1741.4292,16.6945,0.7538,0,0.4732142857142857,13.3777,24.6974,18.9352,7.7814,1.584,6.4241,17.1443,5.6164,112,53,NA,0,16.26542047795176,20.52318181818182,29,0.8770569865562226,2.3122411463754955,0,169.7171381031614,24
wiltjer,whitney,1987-11-12,231985,2019,Full Season,Italy - Liga A,Dukes,22,19,664,279,NA,63,118,42,110,27,36,7,12,101,94,0,47,31,0,0,3,48,46,0,0,0,0,0,0,0,0,0,277.4,1239.1779,NA,NA,2286.134,20.9099,0.5721,0.4825,0.15789473684210523,2.4257,19.6221,9.8235,22.8231,2.5653,0.1109,16.1601,1.7118,228,36,0.38181818181818183,0.4824561403508772,15.126506024096386,30.181818181818183,3,1.680722891566265,0.16265060240963855,0,100.57678442682048,32
rodijs,kurbanov,1988-10-31,979115,2013,Full Season,Spain - ACB,Salukis,33,18,803.48,343,NA,77,151,44,138,57,65,6,38,54,47,0,66,23,0,0,2,97,90,0,0,0,0,0,0,0,0,0,343,1366.9019,NA,NA,2313.6585,23.6788,0.54,0.4775,0.2249134948096886,6.5282,11.6149,6.4944,10.1405,1.7664,0.8062,17.2054,-2.2083,289,65,0.3188405797101449,0.47750865051903113,15.368148553791007,24.347878787878788,2,1.0305172499626625,0.08961019564892717,0,100,25
brandon,mitchell,1991-10-09,575136,2021,Full Season,EuroLeague,Braves,23,20,412.82,172,NA,35,62,27,88,21,24,5,10,26,17,0,19,23,0,0,8,49,19,0,0,0,0,0,0,0,0,0,168.6,686.3138,NA,NA,1595.998,23.0411,0.5356,0.5867,0.16,5.1898,11.2258,7.0003,8.8785,3.6054,1.8393,10.5814,0.0187,150,24,0.3068181818181818,0.5866666666666667,14.999273291022725,17.948695652173914,8,2.005716777287922,0.6976406181871033,0,102.01660735468565,30
kouroupakis,jagodic-kuridza,1984-10-06,983185,2010,Full Season,NBA,Timberwolves,73,27,1223.25,447,-417,169,302,0,1,109,158,33,79,128,51,0,95,19,0,0,38,199,0,0,0,4,2,2,0,0,0,0,382.2,2448.9527,2617,483,7919.9322,16.6087,0.6,0.0033,0.5214521452145214,8.4233,13.2203,8.8882,8.1814,1.0744,2.6186,20.32,-4.4711,303,158,0,0.0033003300330033,13.155119558553036,16.756849315068493,38,0.5591661557326794,1.1183323114653587,0,116.95447409733124,26
kouroupakis,jagodic-kuridza,1984-10-06,983185,2011,Full Season,NBA,Cavaliers,70,16,1181.5667,373,-127,131,219,0,0,111,163,31,70,116,26,0,67,22,0,0,42,199,0,0,0,4,2,2,0,0,0,0,281.2,2290.4911,2374,376,7659.0943,13.7081,0.6415,0,0.7442922374429224,5.6554,12.6554,9.6289,4.4421,0.8532,2.8464,18.7297,-4.3774,219,163,NA,0,11.364572139685384,16.879524285714286,42,0.6702964800886823,1.2796569165329388,0,132.6458036984353,27
kouroupakis,jagodic-kuridza,1984-10-06,983185,2012,Full Season,NBA,NA,56,8,692.0833,157,-51,57,110,0,0,43,84,16,50,59,17,0,42,5,0,0,25,107,0,0,0,3,0,0,0,0,0,0,135.6,1306.0113,1360,195,6890.8549,12.6756,0.5331,0,0.7636363636363637,7.9403,11.5968,9.875,4.7918,0.506,2.8572,22.1757,-6.2299,110,84,NA,0,8.166646991771078,12.358630357142856,25,0.26008429910098974,1.3004214955049485,0,115.78171091445428,28
kouroupakis,jagodic-kuridza,1984-10-06,983185,2013,Full Season,NBA,Clippers,65,0,700.53,217,83,75,123,0,0,67,90,19,53,91,13,0,46,6,0,0,36,143,0,0,0,3,3,1,0,0,0,0,152,1327.0827,1402.5,216,8020.878,13.6593,0.6673,0,0.7317073170731707,10.6006,16.0641,11.9876,3.953,0.4406,4.2506,22.0518,-3.9856,123,90,NA,0,11.15155667851484,10.777384615384616,36,0.30833797267782964,1.8500278360669775,0,142.76315789473685,29
kouroupakis,jagodic-kuridza,1984-10-06,983185,2014,Full Season,NBA,Clippers,66,0,491.0833,144,10,54,76,0,0,36,57,8,32,61,8,0,30,9,0,0,31,90,0,0,0,1,2,0,0,0,0,0,96.8,981.6598,1064.5,139,9145.2781,11.7609,0.7123,0,0.75,6.4546,14.3645,12.0123,3.7643,0.7684,5.314,22.8868,-2.2142,76,57,NA,0,10.556253898269397,7.44065606060606,31,0.6597658686418373,2.2725268808774395,0,148.76033057851242,30
kouroupakis,jagodic-kuridza,1984-10-06,983185,2015,Full Season,NBA,Kings,45,9,441.0833,137,-53,53,82,0,0,31,54,9,36,67,14,0,25,6,0,0,19,65,0,0,0,3,1,0,0,0,0,0,92.6,876.2024,920.5,134,7888.3045,13.0714,0.6477,0,0.6585365853658537,8.9784,15.4382,14.0031,6.1874,0.77,3.3103,19.119,-2.1648,82,54,NA,0,11.181561396679491,9.80185111111111,19,0.48970341883267854,1.550727492970149,0,147.9481641468683,31
kouroupakis,jagodic-kuridza,1984-10-06,983185,2016,Full Season,NBA,NA,37,12,459.6833,124,-150,49,79,0,0,26,42,13,47,51,10,0,24,6,0,0,21,62,0,0,0,1,0,0,0,0,0,0,72.8,896.6819,939.5,126,8066.6101,11.8443,0.6338,0,0.5316455696202531,12.2715,13.2666,12.6193,3.732,0.6892,4.2668,19.9994,-3.7617,79,42,NA,0,9.71103366165358,12.423872972972973,21,0.4698887255638828,1.64461053947359,0,170.32967032967034,32
poythress,wigginton,1996-06-05,586654,2021,Full Season,Italy - Liga A,Mustangs,19,19,613,352,NA,57,104,62,140,52,62,5,19,60,31,0,20,12,0,0,7,58,68,0,0,0,0,0,0,0,0,0,269.8,1155.5092,NA,NA,1470.3054,22.3171,0.6488,0.5738,0.2540983606557377,4.8245,13.0073,6.7942,7.5614,0.9006,0.8503,6.8662,3.8684,244,62,0.4428571428571429,0.5737704918032787,20.672104404567698,32.26315789473684,7,0.7047308319738987,0.4110929853181077,0,130.46701260192734,25
jordan,sehovic,1990-05-31,163966,2016,Full Season,EuroLeague,Golden Panthers,23,17,452.24,137,NA,37,59,14,39,21,33,1,46,94,25,0,15,19,0,0,22,42,29,0,0,0,0,0,0,0,0,0,80.2,830.1138,NA,NA,1762.1489,13.3096,0.6088,0.398,0.336734693877551,13.45,27.1794,18.8627,9.6615,2.3251,5.3272,11.7629,6.7834,98,33,0.358974358974359,0.3979591836734694,10.905713780293649,19.662608695652175,22,1.512471254201309,1.7512825048646736,0,170.8229426433915,26
jordan,sehovic,1990-05-31,163966,2017,Full Season,EuroLeague,Broncos,35,1,857.89,321,NA,77,165,33,109,68,100,3,69,187,70,0,63,40,0,0,30,64,91,0,0,0,0,0,0,0,0,0,308,1555.8238,NA,NA,2575.244,20.7195,0.5047,0.3978,0.36496350364963503,10.1514,30.5861,18.4023,14.5416,2.3669,3.6826,16.5354,2.2821,274,100,0.30275229357798167,0.3978102189781022,13.470258424739768,24.511142857142858,30,1.6785368753569805,1.2589026565177357,0,104.2207792207792,27
harrison,podkolzin,1990-01-27,970620,2021,Full Season,Spain - ACB,Roadrunners,20,6,485.37,205,NA,43,66,37,92,8,13,6,16,79,22,0,20,25,0,0,5,40,19,0,0,0,0,0,0,0,0,0,167.2,908.6292,NA,NA,1534.308,17.8231,0.6261,0.5823,0.08227848101265822,3.601,18.8937,13.6395,7.6443,3.1097,1.5589,10.8861,4.6804,158,13,0.4021739130434782,0.5822784810126582,15.204895234563322,24.2685,5,1.8542555164101613,0.37085110328203225,0,122.60765550239236,31
mitoglou,ibaka,1993-11-29,120473,2019,Full Season,EuroCup,Cardinals,16,8,400.41,170,NA,28,50,30,66,24,30,2,11,39,35,0,17,27,0,0,3,31,38,0,0,0,0,0,0,0,0,0,134,717.6072,NA,NA,1146.9922,18.0654,0.6579,0.569,0.25862068965517243,3.6496,12.1533,8.0896,16.1756,4.0055,1.3535,11.6279,5.7586,116,30,0.4545454545454546,0.5689655172413793,15.284333558102944,25.025625,3,2.4275118004045853,0.26972353337828725,0,126.86567164179104,26
justise,atias,1983-05-23,504158,2016,Full Season,NBA,Lakers,53,0,868.8167,237,18,81,169,16,61,27,29,14,18,72,182,0,80,26,2,0,7,76,0,0,0,1,0,0,0,0,0,0,303.6,1730.1299,1787.5,323,7857.921,16.3382,0.4881,0.2652,0.12608695652173912,1.2067,9.7774,5.5906,33.6592,1.4345,0.5585,24.7862,-4.9566,230,29,0.26229508196721313,0.26521739130434785,9.820253224874708,16.3927679245283,7,1.0773273580031324,0.29004967330853565,0.08287133523101019,78.06324110671936,33
justise,atias,1983-05-23,504158,2012,Full Season,EuroLeague,Lions,21,21,498.11,179,NA,39,70,25,57,26,30,2,9,34,92,0,42,20,0,0,0,38,40,0,0,0,0,0,0,0,0,0,172,839.8727,NA,NA,1416.35,18.6331,0.6384,0.4488,0.23622047244094488,1.9076,7.9671,4.5073,33.8932,2.539,0,23.0516,5.2697,127,30,0.43859649122807015,0.44881889763779526,12.936901487623215,23.71952380952381,0,1.4454638533657225,0,0,104.06976744186048,29
justise,atias,1983-05-23,504158,2012,Full Season,Spain - ACB,Lions,45,38,1036.2,372,NA,72,137,59,147,51,59,11,26,86,143,0,85,43,0,0,2,50,92,0,0,0,0,0,0,0,0,0,366.6,1767.5032,NA,NA,3095.9588,19.1933,0.6001,0.5176,0.20774647887323944,3.1124,10.9649,6.6795,25.8907,2.9764,0.3175,21.5212,4.9986,284,59,0.4013605442176871,0.5176056338028169,12.92414591777649,23.026666666666667,2,1.4939200926462073,0.06948465547191661,0,101.47299509001635,29
justise,atias,1983-05-23,504158,2013,Full Season,EuroLeague,Lions,31,17,635.48,248,NA,54,113,35,101,35,36,11,13,55,104,0,55,19,0,0,1,37,60,0,0,0,0,0,0,0,0,0,270.4,1092.1827,NA,NA,2148.3282,23.0459,0.5395,0.472,0.16822429906542055,3.1758,10.7242,6.8963,29.2442,1.6487,0.7206,19.3091,4.3464,214,36,0.3465346534653465,0.4719626168224299,14.049222634858689,20.49935483870968,1,1.0763517341222384,0.05665009126959149,0,91.71597633136096,30
justise,atias,1983-05-23,504158,2013,Full Season,Spain - ACB,Lions,45,36,939.77,394,NA,88,186,51,131,65,77,11,17,77,155,0,75,41,0,0,1,55,104,0,0,0,0,0,0,0,0,0,405.8,1622.7314,NA,NA,3125.3893,22.7225,0.5614,0.4132,0.24290220820189273,1.5624,10.6104,7.6973,26.8706,2.6044,0.4971,17.6106,3.3479,317,77,0.3893129770992366,0.41324921135646686,15.093054683592792,20.883777777777777,1,1.5705970609830064,0.03830724538982942,0,97.09216362740266,30
justise,atias,1983-05-23,504158,2014,Full Season,EuroLeague,Lions,29,29,623.46,239,NA,67,113,25,74,30,37,8,12,47,109,0,50,11,0,0,1,34,51,0,0,0,0,0,0,0,0,0,239.8,1068.5765,NA,NA,1996.7261,20.3924,0.5879,0.3957,0.19786096256684493,4.0545,11.0114,6.1824,28.5617,0.8096,0.0061,19.741,1.6561,187,37,0.33783783783783783,0.39572192513368987,13.800404195938793,21.498620689655173,1,0.6351650466750072,0.0577422769704552,0,99.66638865721434,31
justise,atias,1983-05-23,504158,2014,Full Season,Spain - ACB,Lions,44,44,983.43,392,NA,111,192,40,122,50,53,11,26,75,198,0,69,30,0,0,1,53,85,0,0,0,0,0,0,0,0,0,378.2,1724.0045,NA,NA,3155.5262,20.3048,0.5811,0.3885,0.16878980891719744,5.0726,10.7316,7.7214,33.7338,1.9367,0.0383,16.9817,4.3205,314,53,0.32786885245901637,0.3885350318471338,14.349775784753364,22.350681818181815,1,1.098197126384186,0.03660657087947287,0,103.648863035431,31
justise,atias,1983-05-23,504158,2015,Full Season,EuroLeague,Lions,28,16,617.93,214,NA,54,127,27,74,25,30,7,6,58,122,0,56,15,0,0,1,50,60,0,0,0,0,0,0,0,0,0,263,1081.9563,NA,NA,1978.5935,21.6856,0.4995,0.3682,0.14925373134328357,1.3557,13.4549,7.6469,36.8671,1.4139,0.4795,20.7254,-0.843,201,30,0.36486486486486486,0.3681592039800995,12.467431586101986,22.068928571428568,1,0.8738853915492046,0.05825902610328031,0,81.36882129277566,32
justise,atias,1983-05-23,504158,2015,Full Season,Spain - ACB,Lions,44,17,920.71,354,NA,93,171,42,118,42,50,7,24,66,189,0,78,28,0,0,0,64,85,0,0,0,0,0,0,0,0,0,363,1589.0549,NA,NA,3054.8632,21.159300000000002,0.5691,0.4083,0.17301038062283736,3.4074,9.8372,7.8163,32.337,2.2216,0,20.0514,2.1637,289,50,0.3559322033898305,0.4083044982698962,13.841491892126728,20.925227272727273,0,1.094807268303809,0,0,97.5206611570248,32
justise,atias,1983-05-23,504158,2018,Full Season,EuroLeague,Gators,29,11,480.74,170,NA,39,96,19,44,35,38,9,7,23,105,0,43,4,0,0,0,47,55,0,0,0,0,0,0,0,0,0,191.2,845.0499,NA,NA,2390.6366,20.6974,0.5424,0.3143,0.2714285714285714,2.6317,5.7773,5.929,36.2702,0.9903,0,21.5301,-5.7203,140,38,0.4318181818181818,0.3142857142857143,12.73037400673961,16.577241379310344,0,0.2995382119232849,0,0,88.9121338912134,35
justise,atias,1983-05-23,504158,2018,Full Season,Spain - ACB,Gators,42,25,859.09,328,NA,80,159,37,100,57,65,10,22,66,196,0,70,20,0,0,0,71,86,0,0,0,0,0,0,0,0,0,333,1573.5386,NA,NA,3235.3985,20.0863,0.5702,0.3861,0.25096525096525096,3.4855,10.3405,8.1511,40.0036,1.4266,0,19.5749,1.0005,259,65,0.37,0.3861003861003861,13.744776449498888,20.45452380952381,0,0.8380961249694444,0,0,98.49849849849848,35
justise,atias,1983-05-23,504158,2019,Full Season,EuroLeague,Gators,33,14,641.54,250,NA,73,139,22,53,38,43,11,17,34,157,0,81,22,0,0,0,60,56,0,0,0,0,0,0,0,0,0,273.2,1133.5901,NA,NA,2341.2556,22.1065,0.5926,0.276,0.22395833333333337,2.8442,8.8232,5.3711,44.402,2.2724,0,27.7473,-2.639,192,43,0.41509433962264153,0.2760416666666667,14.028743336346915,19.440606060606054,0,1.2345294135985283,0,0,91.50805270863836,36
justise,atias,1983-05-23,504158,2019,Full Season,Spain - ACB,Gators,34,11,668.17,249,NA,77,142,21,56,32,33,6,16,51,166,0,58,23,0,0,1,45,48,0,0,0,0,0,0,0,0,0,253.2,1225.3936,NA,NA,2640.9683,19.437,0.5858,0.2828,0.16666666666666666,3.774,8.651,7.6512,38.1397,1.8928,0.5563,21.4402,0.8369,198,33,0.375,0.2828282828282828,13.41574748941138,19.652058823529412,1,1.2392055913914124,0.05387850397353967,0,98.34123222748816,36
justise,atias,1983-05-23,504158,2020,Full Season,Spain - ACB,Midshipmen,25,25,715.41,306,NA,92,174,22,74,56,57,14,14,43,200,0,92,25,0,0,0,50,78,0,0,0,0,0,0,0,0,0,348.8,1274.1229,NA,NA,1995.7786,24.9646,0.5603,0.2984,0.22983870967741937,2.9776,9.9636,6.7871,51.668,2.0336,0,25.2,-0.6713,248,57,0.2972972972972973,0.29838709677419356,15.398163290979998,28.6164,0,1.2580198767140522,0,0,87.72935779816513,37
justise,atias,1983-05-23,504158,2021,Full Season,Spain - ACB,Midshipmen,21,5,524.76,266,NA,84,157,20,48,38,44,6,12,39,129,0,56,14,0,0,0,30,50,0,0,0,0,0,0,0,0,0,266.6,922.7139,NA,NA,1564.8367,26.5172,0.5928,0.2341,0.2146341463414634,2.4447,9.5138,6.7623,46.5349,1.7485,0,19.9743,1.214,205,44,0.4166666666666667,0.23414634146341465,18.24834209924537,24.98857142857143,0,0.9604390578550194,0,0,99.77494373593396,38
dimsa,sajus,1991-11-12,224361,2018,Full Season,NBA,Thunder,73,10,1000.7167,162,109,28,69,33,115,7,22,11,42,122,20,10,26,16,30,27,44,85,0,0,1,0,0,0,0,0,0,0,176.8,2017.8086,2071,214,8577.6105,9.4326,0.4182,0.625,0.11956521739130437,3.6745,13.9417,8.4043,4.4602,0.8355,4.0438,11.8354,-3.9017,184,22,0.28695652173913044,0.625,5.827823199113196,13.708447945205478,44,0.5755874764556242,1.5828655602529669,1.0792265183542955,91.6289592760181,27
walter,crotty,1989-02-13,254577,2014,Full Season,NBA,Timberwolves,53,5,655.1333,181,36,35,88,32,89,15,16,6,35,97,23,0,10,16,0,0,2,57,0,0,0,0,0,0,0,0,0,0,158.4,1328.2937,1381.5,194,8051.2683,12.6068,0.4917,0.5028,0.0903954802259887,6.1314,17.1186,11.7893,5.9291,1.1943,0.3386,5.1536,-1.9637,177,16,0.3595505617977528,0.5028248587570622,9.946067464438157,12.36100566037736,2,0.8792103835967429,0.10990129794959286,0,114.26767676767678,25
walter,crotty,1989-02-13,254577,2015,Full Season,NBA,Timberwolves,45,4,741.8,198,-149,63,121,16,51,24,29,4,31,103,27,0,18,16,0,0,9,86,0,0,0,0,0,0,0,0,0,0,170.6,1458.9488,1529.5,206,7790.3697,12.0574,0.5358,0.2965,0.1686046511627907,4.5424,17.856,9.2548,8.3548,1.3527,0.7237,8.8775,-4.1733,172,29,0.3137254901960784,0.29651162790697677,9.609059045564845,16.484444444444442,9,0.7764896198436236,0.4367754111620383,0,116.06096131301288,26
walter,crotty,1989-02-13,254577,2013,Full Season,Spain - ACB,Dons,30,1,608.15,303,NA,89,181,28,68,41,46,7,40,75,21,0,29,21,0,0,2,71,60,0,0,0,0,0,0,0,0,0,256.4,1048.1662,NA,NA,2490.4835,24.7953,0.5627,0.2731,0.18473895582329317,9.7299,19.1088,13.9299,5.9222,1.6443,0.0171,9.7237,-0.0918,249,46,0.4117647058823529,0.27309236947791166,17.936364383786895,20.271666666666665,2,1.2431143632327553,0.11839184411740523,0,118.1747269890796,24
erkan,brizuela,1986-05-07,303454,2013,Full Season,Spain - ACB,Colonials,19,13,513.44,252,NA,90,165,12,30,36,52,8,46,84,23,0,46,15,0,0,20,61,42,0,0,0,0,0,0,0,0,0,215.8,920.8739,NA,NA,2466.1212,24.7724,0.5783,0.1538,0.26666666666666666,12.9386,19.9894,17.4582,11.4596,1.659,3.6548,17.4322,0.0163,195,52,0.4,0.15384615384615383,17.669055780617015,27.023157894736844,20,1.0517295107510127,1.4023060143346835,0,116.77479147358665,27
erkan,brizuela,1986-05-07,303454,2014,Full Season,Italy - Liga A,Terriers,41,32,874,402,NA,174,295,2,13,48,82,7,125,155,28,0,39,18,0,0,22,102,75,0,0,0,0,0,0,0,0,0,254.8,1472.5787,NA,NA,3108.59,22.3557,0.5842,0.0422,0.2662337662337662,17.2225,23.1129,19.9248,4.8942,1.1047,2.7783,10.1806,3.1875,308,82,0.15384615384615383,0.04220779220779221,16.558352402745996,21.317073170731707,22,0.7414187643020594,0.9061784897025172,0,157.7708006279435,28
erkan,brizuela,1986-05-07,303454,2015,Full Season,EuroLeague,Mountain Hawks,29,4,552.11,239,NA,107,174,0,0,25,40,3,47,93,17,0,32,13,0,0,11,76,40,0,0,0,0,0,0,0,0,0,175,939.8974,NA,NA,2051.3533,20.9075,0.6237,0,0.22988505747126436,11.9425,22.5324,16.2224,6.9739,1.6339,2.4782,14.3113,1.7008,174,40,NA,0,15.583851044175978,19.038275862068964,11,0.8476571697668942,0.7172483744181413,0,136.57142857142856,29
erkan,brizuela,1986-05-07,303454,2016,Full Season,EuroLeague,Mountain Hawks,22,5,463.66,206,NA,85,150,0,0,36,56,5,63,69,11,0,26,16,0,0,7,64,45,0,0,0,0,0,0,0,0,0,135.4,803.1516,NA,NA,1680.2299,21.1908,0.5898,0,0.37333333333333335,17.7259,18.6248,19.4069,4.8879,1.8313,1.218,12.9585,2.0311,150,56,NA,0,15.994478712849933,21.075454545454548,7,1.2422896087650432,0.5435017038347064,0,152.1418020679468,30
erkan,brizuela,1986-05-07,303454,2017,Full Season,EuroLeague,Redhawks,35,0,584.15,265,NA,112,171,0,2,41,60,7,58,101,21,0,30,17,0,0,9,71,65,0,0,0,0,0,0,0,0,0,169,1045.2623,NA,NA,2576.6831,18.9278,0.6645,0.0116,0.3468208092485549,14.3715,20.6876,17.7236,4.4725,1.4699,1.243,13.0776,1.7608,173,60,0,0.01156069364161849,16.331421723872293,16.689999999999998,9,1.047676110588034,0.5546520585466062,0,156.80473372781066,31
erkan,brizuela,1986-05-07,303454,2017,Full Season,Spain - ACB,Redhawks,39,0,662.44,241,NA,102,168,1,6,34,46,7,61,92,23,0,31,30,0,0,13,84,47,0,0,0,0,0,0,0,0,0,162.4,1203.1031,NA,NA,3069.3185,16.025,0.6204,0.0345,0.26436781609195403,12.0927,16.8633,14.4059,8.6205,2.237,2.388,13.7631,3.6285,174,46,0.16666666666666666,0.03448275862068965,13.097035203188211,16.985641025641026,13,1.6303363323470803,0.7064790773504015,0,148.39901477832512,31
erkan,brizuela,1986-05-07,303454,2018,Full Season,EuroLeague,Pilots,30,9,579.11,247,NA,96,154,0,2,55,74,13,81,84,20,0,23,27,0,0,10,73,66,0,0,0,0,0,0,0,0,0,127.6,1033.401,NA,NA,2578.5542,17.779,0.655,0.0128,0.47435897435897434,19.1369,18.3847,19.4608,7.7104,2.5466,1.5207,10.8716,4.898,156,74,0,0.01282051282051282,15.354595845348896,19.30366666666667,10,1.6784376025280172,0.6216435564918581,0,193.57366771159877,32
erkan,brizuela,1986-05-07,303454,2019,Full Season,EuroLeague,Pilots,36,31,644.68,276,NA,118,198,0,0,40,55,9,68,87,31,0,27,19,0,0,15,84,58,0,0,0,0,0,0,0,0,0,179,1136.2198,NA,NA,2546.7728,18.7456,0.6211,0,0.2777777777777778,14.332,18.9271,17.4095,7.3382,2.1391,2.4573,10.8347,3.7514,198,55,NA,0,15.412297573990198,17.907777777777778,15,1.0609914996587455,0.8376248681516413,0,154.18994413407822,33
